node,X,Y,Z,classe
1073733,6.666037684,1.1975408328,-20.26183714,0
1073734,6.7124747239,1.2028314662,-20.469290515,0
1073800,1.0950803749,1.0031902111,-17.714812334,0
1073801,1.0560200756,1.0055390805,-18.260507138,0
1073803,0.6352486523,1.0223104672,-17.9571278,0
1073810,0.17541692975,1.0414307233,-18.199443267,0
1073811,0.13635663051,1.0437795927,-18.745138072,0
1073812,-0.2844147928,1.0605509794,-18.441758734,0
1073813,0.25353752824,1.0367329845,-17.108053658,0
1073816,-0.20629419431,1.0558532406,-17.350369124,0
1073817,0.214477229,1.0390818539,-17.653748462,0
1073919,3.944223685,1.0066207859,-62.71003655,3
1073922,4.0929170105,1.0102471002,-62.367727198,3
1073923,3.8307405808,1.0024132851,-62.359837179,3
1073926,3.4198708257,0.99095315573,-62.694256513,3
1073927,3.3063877214,0.98674565498,-62.344057142,3
1073929,3.5685641511,0.99457947006,-62.35194716,3
1073930,3.7172574765,0.99820578439,-62.009637808,3
1073933,3.8659508019,1.0018320987,-61.667328456,3
1073934,3.6037743722,0.99399828364,-61.659438437,3
1073969,9.5074339943,1.6035659206,-54.515690564,4
1073971,9.6315767574,1.6251620433,-54.387940436,4
1073972,9.449168125,1.5928323532,-54.336924973,4
1073975,9.1426167296,1.5389065403,-54.413659639,4
1073976,9.0843508602,1.5281729729,-54.234894047,4
1073978,9.2667594926,1.560502663,-54.28590951,4
1073979,9.3909022556,1.5820987857,-54.158159382,4
1073982,9.5150450186,1.6036949084,-54.030409254,4
1073983,9.3326363862,1.5713652183,-53.979393791,4
1074053,3.718506139,1.0033725793,-33.023165624,9
1074055,3.4863565772,0.99151842997,-33.301664867,9
1074056,3.9175709423,1.0093342809,-33.354832047,9
1074059,4.5809348692,1.0390042811,-33.129499984,9
1074060,4.7799996725,1.0449659828,-33.461166408,9
1074062,4.3487853074,1.0271501319,-33.407999228,9
1074063,4.1166357456,1.0152959826,-33.686498471,9
1074066,3.8844861838,1.0034418333,-33.964997714,9
1074067,4.3157005489,1.0212576842,-34.018164894,9
1074143,-22.04312522,6.8548161162,-31.278451018,9
1074144,-22.040218007,6.8534747812,-30.997435895,9
1074157,8.7836657944,1.4787893451,-31.989286581,9
1074158,8.9309196201,1.5026960698,-32.111019965,9
1074160,8.4891581431,1.4309758957,-31.745819811,9
1074161,8.6364119688,1.4548826204,-31.867553196,9
1074165,8.6209070114,1.4524981568,-32.165233211,9
1074166,8.6286594901,1.4536903886,-32.016393203,9
1074167,8.4736531857,1.4285914321,-32.043499826,9
1074268,10.156514106,1.7270735496,-18.710986593,0
1074271,10.121861875,1.7198384303,-18.83632148,0
1074272,10.237363375,1.7434173106,-18.822189453,0
1074275,10.387517107,1.7742313102,-18.68272254,0
1074276,10.352864876,1.7669961909,-18.808057427,0
1074277,10.318212644,1.7597610716,-18.933392314,0
1074279,10.283560413,1.7525259523,-19.058727201,0
1074394,10.124044636,1.7202713751,-64.551084988,6
1074395,10.158782613,1.7275253205,-64.431128834,6
1074397,10.239153669,1.7437763376,-64.536764889,6
1074404,10.354262702,1.7672813001,-64.52244479,6
1074405,10.389000679,1.7745352454,-64.402488636,6
1074406,10.469371735,1.7907862625,-64.508124691,6
1074407,10.284786748,1.7527734094,-64.762357098,3
1074409,10.399895781,1.7762783718,-64.748036999,5
1074410,10.319524725,1.7600273547,-64.642400944,5
1074541,8.6918115581,1.463571781,-44.765631164,4
1074551,8.4094050771,1.4196011489,-44.806888068,4
1074736,1.8757527827,0.98545883458,-36.87588148,9
1074738,1.8340708205,0.9871613359,-36.409368745,9
1074739,1.4476632477,0.99548082884,-36.676232001,9
1074742,1.0195737127,1.0055028231,-36.476582522,9
1074743,0.97789175043,1.0072053244,-36.010069787,9
1074745,1.1029376372,1.0020978205,-37.409607993,9
1074746,1.061255675,1.0038003218,-36.943095258,9
1074872,10.192180562,1.7348788919,-12.610664988,0
1074874,10.058990271,1.7083740497,-12.488074619,0
1074882,9.8919424534,1.6754542896,-12.518341466,0
1074883,9.858084926,1.6690393717,-12.671198683,0
1074885,9.7248946355,1.6425345296,-12.548608314,0
1074888,9.7926096904,1.6553643653,-12.24289388,0
1074889,9.9257999809,1.6818692075,-12.365484249,0
1074912,11.321115845,1.9802717698,-10.733916597,0
1074919,11.164670889,1.9439163324,-10.498819251,0
1074927,5.9859388653,1.131540647,-9.3564848236,0
1074929,6.4346013774,1.1727361299,-8.9551210649,0
1074930,6.2102701214,1.1521383884,-9.1558029443,0
1074937,6.0385255299,1.1359027311,-8.8124404408,0
1074938,6.0911121946,1.1402648152,-8.2683960579,0
1075052,-19.641615914,5.8007276098,-28.791398542,9
1075064,-19.694459455,5.8227788077,-28.450341657,9
1075088,-18.083863628,5.1737142586,-64.892255149,9
1075089,-18.048326078,5.1598566244,-64.70644548,4
1075090,-18.179247616,5.2104664319,-64.799325207,9
1075093,-17.786483,5.0586370095,-64.520686027,4
1075094,-17.917404539,5.109246817,-64.613565753,4
1075095,-17.822020551,5.0724946437,-64.706495695,4
1075101,-18.108172516,5.1827511635,-64.42770587,9
1075102,-18.012788528,5.1459989902,-64.520635812,4
1075103,-17.977250977,5.132141356,-64.334826143,4
1075326,-14.167684159,3.785027654,-48.482366435,0
1075330,-13.85055389,3.6841664194,-47.787078815,0
1075594,-21.683788896,6.6906341461,-26.801621849,0
1075595,-21.755775837,6.7234252184,-26.699514774,0
1075597,-21.539815015,6.6250520015,-27.005836,9
1075598,-21.611801956,6.6578430738,-26.903728924,9
1075602,-21.514878245,6.614133071,-26.703333005,9
1075603,-21.563340101,6.6359880724,-26.803530965,9
1075604,-21.442891305,6.5813419988,-26.805440081,9
1075846,-17.182690943,4.8305507802,-42.372103239,0
1075851,-17.47733877,4.9412163997,-42.26219395,0
1075857,-16.393962606,4.5424033219,-46.176625084,0
1075859,-16.397924372,4.5438124017,-45.956403634,0
1075860,-16.401886137,4.5452214815,-45.736182185,0
1075862,-16.818893246,4.6966233119,-46.037343679,0
1075863,-16.610389692,4.6209223967,-45.886762932,0
1076208,-17.63193931,4.9993649478,-31.220481484,0
1076212,-17.714053027,5.0307010784,-30.951940933,0
1076234,-15.384274554,4.187425397,-28.111283465,0
1076235,-15.168022554,4.1156882053,-28.004837264,0
1076237,-15.118932577,4.0989544475,-28.180259085,0
1076246,-14.8535906,4.0104834979,-28.249234704,0
1076247,-14.6373386,3.9387463063,-28.142788503,0
1076249,-14.588248623,3.9220125484,-28.318210323,0
1076250,-15.286094599,4.1539578813,-28.462127106,0
1076253,-15.020752622,4.0654869317,-28.531102725,0
1076254,-15.0698426,4.0822206896,-28.355680905,0
1076430,-17.082818892,4.7930817201,-23.204628554,0
1076433,-17.022099061,4.7709895106,-23.392542938,0
1076434,-16.921239804,4.7337236489,-23.272153085,0
1076438,-16.881100377,4.7185499968,-22.963848849,0
1076439,-16.719521288,4.6591919255,-23.03137338,0
1076441,-16.820380546,4.6964577872,-23.151763233,0
1076442,-16.759660715,4.6743655777,-23.339677617,0
1076445,-16.698940884,4.6522733682,-23.527592001,0
1076446,-16.598081627,4.6150075065,-23.407202148,0
1076600,-17.12428354,4.8082236538,-10.544120693,0
1076601,-16.993844552,4.7603203095,-10.466582131,0
1076603,-16.990705291,4.7591527575,-10.634468242,0
1076612,-16.857127043,4.7100818612,-10.724815792,0
1076613,-16.726688055,4.662178517,-10.64727723,0
1076615,-16.723548794,4.6610109649,-10.815163341,0
1076616,-17.118005018,4.8058885497,-10.879892915,0
1076619,-16.984426769,4.7568176534,-10.970240464,0
1076620,-16.98756603,4.7579852054,-10.802354353,0
1076639,-17.195668195,4.8353441599,-15.39972519,0
1076649,-17.477497835,4.9412278882,-15.138303122,0
1076668,-16.252895051,4.491368933,-10.302462551,0
1076671,-16.456173991,4.5636597397,-10.295048692,0
1076672,-16.298540322,4.50785156,-10.449987913,0
1076675,-15.937627713,4.3797525737,-10.612340994,0
1076676,-16.140906653,4.4520433803,-10.604927135,0
1076677,-16.344185594,4.524334187,-10.597513276,0
1076679,-16.547464535,4.5966249937,-10.590099417,0
1076688,-21.385171862,6.5585926741,-7.408739168,0
1076690,-21.487984669,6.6031880928,-7.5874470635,0
1076691,-21.146728677,6.4521397105,-7.605152622,0
1076695,-20.702659878,6.2564959094,-7.4441502849,0
1076696,-20.464216693,6.1500429458,-7.640563739,0
1076698,-20.805472685,6.3010913281,-7.6228581805,0
1076699,-20.908285492,6.3456867468,-7.801566076,0
1076702,-21.011098299,6.3902821656,-7.9802739716,0
1076703,-20.669842307,6.2392337832,-7.9979795301,0
1076818,-20.177335176,6.0267492525,-12.797416084,0
1076821,-20.114529503,6.0003406646,-12.924579898,0
1076822,-20.044963686,5.9707539551,-12.839235206,0
1076825,-20.038203541,5.9675758336,-12.6267267,0
1076826,-19.975397868,5.9411672456,-12.753890514,0
1076827,-19.912592195,5.9147586576,-12.881054329,0
1076829,-19.849786522,5.8883500697,-13.008218143,0
1076884,-19.498752929,5.7418826852,-22.331719913,0
1076885,-19.487336652,5.737071194,-22.51252929,0
1076887,-19.627699518,5.795570367,-22.363676216,0
1076895,-19.756646106,5.8492580488,-22.39563252,0
1076896,-19.745229829,5.8444465575,-22.576441896,0
1076898,-19.885592695,5.9029457305,-22.427588823,0
1076899,-19.779478661,5.8588810312,-22.034013767,0
1076901,-19.90842525,5.912568713,-22.06597007,0
1076902,-19.768062384,5.85406954,-22.214823143,0
1077099,-7.129607561,1.9607813087,-53.755253002,9
1077115,-6.3757490519,1.8174344704,-53.383230065,9
1077252,-23.173333024,7.39088103,-66.850111319,1
1077253,-23.140179807,7.3747216519,-66.58805241,1
1077258,-23.107026591,7.3585622739,-66.3259935,5
1077259,-23.073873375,7.3424028958,-66.063934591,1
1077260,-22.609157313,7.1213598529,-66.786278515,1
1077263,-22.576004097,7.1052004749,-66.524219605,5
1077264,-22.858091952,7.2399610634,-66.556136007,5
1077431,-9.9947095575,2.600530773,-15.321031789,0
1077433,-10.439802065,2.7135274849,-15.19862433,0
1077435,-10.136273998,2.6349623132,-14.867102193,0
1077742,24.478360807,7.9035450598,-62.815567977,1
1077750,25.021519027,8.282342504,-62.436531739,1
1078352,-19.076495122,5.5682246056,-20.415581769,9
1078353,-19.069585787,5.5654066763,-20.23300416,9
1078355,-19.055767119,5.5597708176,-19.867848943,0
1078357,-19.062676453,5.562588747,-20.050426551,0
1078358,-18.989018022,5.5327638865,-20.147958823,9
1078361,-18.915359591,5.502939026,-20.245491094,9
1078362,-18.908450257,5.5001210967,-20.062913486,0
1078424,-19.535010615,5.7565629146,-21.47276051,0
1078425,-19.424667676,5.7110596319,-21.500167112,0
1078426,-19.50734636,5.7452375995,-21.358308212,0
1078430,-19.25931031,5.6427036967,-21.783884911,0
1078431,-19.341988993,5.6768816643,-21.642026012,0
1078432,-19.369653248,5.6882069794,-21.756478309,0
1078442,-19.286660484,5.6542310339,-21.413121416,0
1078443,-19.314324738,5.6655563491,-21.527573714,0
1078444,-19.2039818,5.6200530663,-21.554980316,0
1078548,-20.993126633,6.3812359204,-18.182979989,0
1078549,-20.89300429,6.3373084057,-17.885774183,0
1078550,-20.943065461,6.359272163,-18.034377086,0
1078553,-21.099743159,6.4286348521,-18.113706108,0
1078554,-21.206359685,6.4760337839,-18.044432226,0
1078587,-21.310685902,6.5221448283,-19.022776941,9
1078588,-21.320472888,6.526544591,-18.912711862,0
1078589,-21.406035386,6.564703774,-18.977420013,0
1078593,-21.149347892,6.4502262252,-18.783295561,0
1078594,-21.23491039,6.4883854081,-18.848003712,0
1078595,-21.139560906,6.4458264624,-18.89336064,0
1078604,-21.425609359,6.5735032995,-18.757289856,0
1078605,-21.330259875,6.5309443538,-18.802646784,0
1078606,-21.340046861,6.5353441165,-18.692581705,0
1078658,-19.585140539,5.7772525456,-20.194220194,0
1078660,-19.647342812,5.8034082905,-20.072033682,0
1078661,-19.692148865,5.8220745325,-20.223823273,0
1078664,-19.799157191,5.8668965193,-20.253426351,0
1078665,-19.861359465,5.8930522642,-20.131239839,0
1078667,-19.674752644,5.8145850295,-20.497799376,0
1078668,-19.736954917,5.8407407744,-20.375612863,0
1078691,-19.864657671,5.8944218135,-19.305913666,0
1078694,-19.657267894,5.8075283047,-19.363711584,0
1078759,-20.796479666,6.294803907,-18.407039817,0
1078761,-20.722237529,6.2622973551,-18.500107668,0
1078762,-20.647995393,6.2297908032,-18.593175519,0
1078764,-20.516296441,6.1728102288,-18.419405905,0
1078765,-20.582145917,6.201300516,-18.506290712,0
1080099,-17.988190376,5.1361636912,-16.239351888,0
1080100,-18.064072418,5.1658817283,-16.321773616,0
1080102,-18.097092272,5.1786858354,-16.207562567,0
1080110,-18.205994167,5.2212079796,-16.175773246,0
1080111,-18.281876209,5.2509260167,-16.258194973,0
1080113,-18.314896063,5.2637301238,-16.143983924,0
1080114,-18.054230084,5.1617719055,-16.01092979,0
1080116,-18.163131979,5.2042940497,-15.979140468,0
1080117,-18.130112126,5.1914899426,-16.093351518,0
1080163,-19.193655218,5.6158340639,-17.536951696,0
1080164,-19.315004371,5.6658981487,-17.498212234,0
1080169,-19.436353525,5.7159622335,-17.459472771,0
1080170,-19.252352892,5.6398549043,-17.303194805,0
1080173,-19.344353208,5.6779085689,-17.381333788,0
1080465,-21.711682735,6.7033519696,-15.720425292,0
1080477,-21.956011199,6.815117483,-15.798273246,0
1082169,-19.522304537,5.751222294,-12.57171434,0
1082170,-19.44939478,5.721268612,-12.692762901,0
1082171,-19.384357949,5.6942244526,-12.533321926,0
1082175,-19.579468443,5.7753569308,-13.011644851,0
1082176,-19.514431612,5.7483127714,-12.852203876,0
1082177,-19.6523782,5.8053106128,-12.89059629,0
1082185,-19.238538435,5.6343170886,-12.775419047,0
1082186,-19.376485024,5.69131493,-12.813811462,0
1082187,-19.303575267,5.661361248,-12.934860023,0
1082563,-18.628558539,5.3878899141,-10.789971575,0
1082565,-18.475665752,5.3275649487,-10.785419706,0
1082568,-18.467865502,5.3240720308,-10.604233244,0
1082570,-18.395319234,5.2956560071,-10.692550541,0
1082571,-18.322772965,5.2672399833,-10.780867837,0
1082940,17.986653701,4.2380680318,-9.5998928675,0
1082943,17.578945306,4.057490263,-9.5486137535,0
1082944,17.805672227,4.1607212537,-10.023099272,0
1082948,18.440107543,4.444530013,-10.548863904,0
1082949,18.259126069,4.3671832349,-10.972070309,0
1082951,18.032399148,4.2639522443,-10.49758479,0
1082952,17.624690753,4.0833744755,-10.446305676,0
1082955,17.216982357,3.9027967068,-10.395026562,0
1082956,17.443709278,4.0060276974,-10.869512081,0
1083004,-26.202231279,8.9439072425,-4.85448849,0
1083013,-26.177087032,8.9302206203,-5.5353686963,0
1083045,-21.73104483,6.7119569983,-10.044488176,0
1083048,-21.812200228,6.7495733748,-9.8232014722,0
1083049,-21.898853306,6.7891852781,-9.9261495859,0
1083052,-21.904350986,6.791180805,-10.250384403,0
1083053,-22.072159462,6.8684090849,-10.132045813,0
1083055,-21.985506384,6.8287971815,-10.0290977,0
1083056,-22.066661781,6.866413558,-9.8078109958,0
1083059,-22.147817179,6.9040299345,-9.5865242921,0
1083060,-22.234470257,6.9436418378,-9.6894724058,0
1083066,-9.2157488176,2.4089350135,-3.3729262951,5
1083073,-8.7719395918,2.3064815978,-4.1439843306,5
1083118,-21.485917334,6.6006798433,-10.844417734,0
1083128,-21.429542959,6.5752922212,-10.578022946,0
1083241,8.8460939586,1.4889326561,-0.9773354503,0
1083242,8.5227195487,1.4401582853,-0.9902370068,0
1083243,8.6952476971,1.4676066022,-1.3160154902,0
1083246,8.1776632519,1.3852616515,-0.33868003993,0
1083247,8.3501914003,1.4127099684,-0.66445852337,0
1083248,8.5010376618,1.4340360223,-0.32577848343,0
1083256,8.0484988771,1.3700578606,-1.3418186032,0
1083257,8.1993451387,1.3913839145,-1.0031385633,0
1083258,7.8759707287,1.3426095437,-1.0160401198,0
1083271,16.339659836,3.5456883084,-0.7904281567,0
1083273,16.468536128,3.5979590343,-0.52695210447,0
1083276,16.030942992,3.4262899513,-0.26347605223,0
1083277,16.159819285,3.4785606772,0.0,0
1083279,16.314177706,3.5382598557,-0.26347605223,0
1083280,16.597412421,3.6502297602,-0.26347605223,0
1083282,16.726288714,3.7025004861,0.0,0
1083469,10.139889834,1.7242559129,-62.169412802,3
1083477,9.8210122246,1.6618226967,-62.223682841,0
1083636,-13.270776337,3.5045920352,-7.3745795528,5
1083639,-13.053402182,3.4420527324,-7.7667129028,5
1083640,-12.856562911,3.3826136686,-7.3710911569,5
1083644,-12.877097794,3.3857139076,-6.583336061,0
1083645,-12.462884367,3.263735541,-6.5798476651,5
1083647,-12.659723639,3.3231746048,-6.975469411,5
1083648,-12.442349484,3.260635302,-7.367602761,5
1083651,-12.224975328,3.1980959992,-7.759736111,5
1083652,-12.028136057,3.1386569354,-7.3641143651,5
1083659,27.025109654,9.7777240267,-9.4756923899,0
1083664,27.025109654,9.7777240267,-9.9839944614,0
1084516,10.447225999,1.7862359194,-58.691048616,3
1084528,10.332878418,1.7625050279,-58.469258033,3
1084536,9.114263211,1.5326482376,-58.326666635,0
1084541,9.144668074,1.5378701072,-58.635881572,0
1084723,2.979519771,0.98440530689,-2.9363649452,0
1084724,2.8587891091,0.98256184924,-3.362764571,0
1084726,2.1874176835,0.97910397402,-3.4200548869,5
1084727,2.5231033963,0.98083291163,-3.3914097289,0
1084728,2.3081483454,0.98094743167,-2.9936552611,5
1084733,2.7380584473,0.98071839159,-3.7891641968,0
1084734,2.6173277854,0.97887493393,-4.2155638225,0
1084930,-11.817430729,3.0789238619,-1.8048444844,5
1084932,-11.648149739,3.033021934,-2.2088602287,5
1084939,-11.478868749,2.9871200061,-2.612875973,5
1084941,-11.309587758,2.9412180783,-3.0168917173,5
1084942,-12.197835534,3.1868064957,-2.5868002101,5
1084944,-12.028554544,3.1409045678,-2.9908159544,5
1084945,-11.838352142,3.0869632509,-2.5998380915,5
1085061,9.4830606621,1.599262433,-6.4157854822,0
1085062,9.5218173016,1.6065975893,-6.6744279243,0
1085063,9.7127298042,1.6402586051,-6.526080107,0
1085066,9.1399922963,1.5392755577,-6.9711235589,0
1085067,9.3309047989,1.5729365735,-6.8227757416,0
1085068,9.1012356568,1.5319404014,-6.7124811169,0
1085077,9.7902430831,1.6549289176,-7.0433649912,0
1085078,9.560573941,1.6139327456,-6.9330703664,0
1085079,9.5993305804,1.6212679018,-7.1917128085,0
1085147,-0.65227698409,1.0856293175,-8.3950750773,5
1085150,-0.90254632076,1.1086334345,-7.991697809,5
1085151,-1.0986668043,1.122969154,-8.4115824985,5
1085155,-1.0445179511,1.1143007564,-9.2348444562,5
1085156,-1.4909077713,1.151640593,-9.2513518774,5
1085158,-1.2947872878,1.1373048735,-8.8314671879,5
1085159,-1.5450566245,1.1603089905,-8.4280899197,5
1085162,-1.7953259611,1.1833131076,-8.0247126514,5
1085163,-1.9914464446,1.1976488271,-8.4445973408,5
1085253,9.9586715743,1.6876675194,-56.909659969,5
1085263,9.7806861859,1.6533843201,-57.077119826,0
1085559,12.020515852,2.1531594532,-22.112046835,0
1085561,11.866922853,2.1144171448,-21.990086022,0
1085566,11.668852444,2.0649810705,-22.031101177,0
1085567,11.624375034,2.0542873046,-22.194077146,0
1085568,11.470782035,2.0155449962,-22.072116332,0
1085569,11.559736856,2.036932528,-21.746164394,0
1085570,11.713329855,2.0756748364,-21.868125208,0
1085807,11.15859023,1.9424829847,-55.559107459,4
1085811,11.304609243,1.976366953,-55.367067765,4
1086615,12.308076075,2.2261238662,-47.107907775,4
1086620,12.278422535,2.218303986,-47.493272728,4
1086791,9.9447211152,1.6850104851,-43.40474296,9
1086792,9.8375989882,1.6645053713,-43.446069334,9
1086793,9.9345157385,1.6831130605,-43.546129456,9
1086797,9.6437654876,1.627289993,-43.245949092,9
1086798,9.7406822379,1.6458976821,-43.346009213,9
1086799,9.7508876146,1.6477951068,-43.204622717,9
1086807,9.7202714844,1.6421028329,-43.628782205,9
1086808,9.7304768612,1.6440002575,-43.487395709,9
